,domain,entity_id,serial_id
23943,term,9342,23943
23944,term,9343,23944
23945,term,9344,23945
23946,term,9348,23946
23947,term,9349,23947
23948,term,9351,23948
23949,term,9353,23949
23950,term,9355,23950
23951,term,9356,23951
23952,term,9357,23952
23953,term,9358,23953
23954,term,9359,23954
23955,term,9361,23955
23956,term,9362,23956
23957,term,9364,23957
23958,term,9365,23958
23959,term,9366,23959
23960,term,9367,23960
23961,term,9368,23961
23962,term,9372,23962
23963,term,9373,23963
23964,term,9375,23964
23965,term,9376,23965
23966,term,9378,23966
23967,term,9379,23967
23968,term,9380,23968
23969,term,9382,23969
23970,term,9385,23970
23971,term,9387,23971
23972,term,9388,23972
23973,term,9389,23973
23974,term,9390,23974
23975,term,9392,23975
23976,term,9397,23976
23977,term,9398,23977
23978,term,9399,23978
23979,term,9401,23979
23980,term,9402,23980
23981,term,9403,23981
23982,term,9404,23982
23983,term,9405,23983
23984,term,9406,23984
23985,term,9411,23985
23986,term,9412,23986
23987,term,9414,23987
23988,term,9416,23988
23989,term,9418,23989
23990,term,9419,23990
23991,term,9420,23991
23992,term,9421,23992
23993,term,9422,23993
23994,term,9423,23994
23995,term,9424,23995
23996,term,9425,23996
23997,term,9426,23997
23998,term,9427,23998
23999,term,9428,23999
24000,term,9429,24000
24001,term,9431,24001
24002,term,9433,24002
24003,term,9434,24003
24004,term,9435,24004
24005,term,9436,24005
24006,term,9439,24006
24007,term,9440,24007
24008,term,9441,24008
24009,term,9442,24009
24010,term,9445,24010
24011,term,9446,24011
24012,term,9447,24012
24013,term,9448,24013
24014,term,9449,24014
24015,term,9451,24015
24016,term,9452,24016
24017,term,9453,24017
24018,term,9455,24018
24019,term,9456,24019
24020,term,9457,24020
24021,term,9458,24021
24022,term,9460,24022
24023,term,9461,24023
24024,term,9464,24024
24025,term,9465,24025
24026,term,9466,24026
24027,term,9467,24027
24028,term,9472,24028
24029,term,9474,24029
24030,term,9476,24030
24031,term,9477,24031
24032,term,9478,24032
24033,term,9479,24033
24034,term,9480,24034
24035,term,9482,24035
24036,term,9483,24036
24037,term,9484,24037
24038,term,9485,24038
24039,term,9486,24039
24040,term,9487,24040
24041,term,9490,24041
24042,term,9491,24042
24043,term,9492,24043
24044,term,9493,24044
24045,term,9497,24045
24046,term,9498,24046
24047,term,9499,24047
24048,term,9501,24048
24049,term,9502,24049
24050,term,9505,24050
24051,term,9506,24051
24052,term,9507,24052
24053,term,9510,24053
24054,term,9511,24054
24055,term,9513,24055
24056,term,9514,24056
24057,term,9515,24057
24058,term,9516,24058
24059,term,9520,24059
24060,term,9521,24060
24061,term,9522,24061
24062,term,9525,24062
24063,term,9526,24063
24064,term,9528,24064
24065,term,9530,24065
24066,term,9531,24066
24067,term,9532,24067
24068,term,9533,24068
24069,term,9534,24069
24070,term,9535,24070
24071,term,9536,24071
24072,term,9540,24072
24073,term,9544,24073
24074,term,9545,24074
24075,term,9547,24075
24076,term,9548,24076
24077,term,9551,24077
24078,term,9552,24078
24079,term,9553,24079
24080,term,9554,24080
24081,term,9556,24081
24082,term,9557,24082
24083,term,9558,24083
24084,term,9559,24084
24085,term,9560,24085
24086,term,9561,24086
24087,term,9562,24087
24088,term,9563,24088
24089,term,9564,24089
24090,term,9566,24090
24091,term,9568,24091
24092,term,9570,24092
24093,term,9572,24093
24094,term,9573,24094
24095,term,9575,24095
24096,term,9577,24096
24097,term,9579,24097
24098,term,9582,24098
24099,term,9583,24099
24100,term,9584,24100
24101,term,9585,24101
24102,term,9586,24102
24103,term,9589,24103
24104,term,9591,24104
24105,term,9592,24105
24106,term,9593,24106
24107,term,9594,24107
24108,term,9595,24108
24109,term,9597,24109
24110,term,9601,24110
24111,term,9602,24111
24112,term,9603,24112
24113,term,9604,24113
24114,term,9607,24114
24115,term,9608,24115
24116,term,9609,24116
24117,term,9610,24117
24118,term,9611,24118
24119,term,9612,24119
24120,term,9613,24120
24121,term,9614,24121
24122,term,9615,24122
24123,term,9616,24123
24124,term,9617,24124
24125,term,9619,24125
24126,term,9620,24126
24127,term,9624,24127
24128,term,9625,24128
24129,term,9626,24129
24130,term,9628,24130
24131,term,9629,24131
24132,term,9631,24132
24133,term,9635,24133
24134,term,9636,24134
24135,term,9637,24135
24136,term,9638,24136
24137,term,9642,24137
24138,term,9643,24138
24139,term,9644,24139
24140,term,9646,24140
24141,term,9647,24141
24142,term,9648,24142
24143,term,9649,24143
24144,term,9650,24144
24145,term,9651,24145
24146,term,9652,24146
24147,term,9653,24147
24148,term,9656,24148
24149,term,9662,24149
24150,term,9664,24150
24151,term,9665,24151
24152,term,9666,24152
24153,term,9668,24153
24154,term,9669,24154
24155,term,9670,24155
24156,term,9671,24156
24157,term,9672,24157
24158,term,9675,24158
24159,term,9676,24159
24160,term,9677,24160
24161,term,9678,24161
24162,term,9679,24162
24163,term,9680,24163
24164,term,9681,24164
24165,term,9682,24165
24166,term,9683,24166
24167,term,9684,24167
24168,term,9685,24168
24169,term,9687,24169
24170,term,9688,24170
24171,term,9689,24171
24172,term,9690,24172
24173,term,9691,24173
24174,term,9692,24174
24175,term,9693,24175
24176,term,9695,24176
24177,term,9696,24177
24178,term,9700,24178
24179,term,9701,24179
24180,term,9703,24180
24181,term,9705,24181
24182,term,9708,24182
24183,term,9710,24183
24184,term,9711,24184
24185,term,9712,24185
24186,term,9713,24186
24187,term,9715,24187
24188,term,9716,24188
24189,term,9717,24189
24190,term,9720,24190
24191,term,9722,24191
24192,term,9723,24192
24193,term,9729,24193
24194,term,9731,24194
24195,term,9733,24195
24196,term,9734,24196
24197,term,9738,24197
24198,term,9739,24198
24199,term,9741,24199
24200,term,9742,24200
24201,term,9747,24201
24202,term,9750,24202
24203,term,9751,24203
24204,term,9752,24204
24205,term,9753,24205
24206,term,9755,24206
24207,term,9757,24207
24208,term,9758,24208
24209,term,9759,24209
24210,term,9760,24210
24211,term,9761,24211
24212,term,9762,24212
24213,term,9763,24213
24214,term,9767,24214
24215,term,9768,24215
24216,term,9769,24216
24217,term,9770,24217
24218,term,9772,24218
24219,term,9773,24219
24220,term,9774,24220
24221,term,9775,24221
24222,term,9777,24222
24223,term,9780,24223
24224,term,9782,24224
24225,term,9783,24225
24226,term,9797,24226
24227,term,9800,24227
24228,term,9804,24228
24229,term,9807,24229
24230,term,9808,24230
24231,term,9811,24231
24232,term,9813,24232
24233,term,9814,24233
24234,term,9818,24234
24235,term,9821,24235
24236,term,9822,24236
24237,term,9825,24237
24238,term,9826,24238
24239,term,9827,24239
24240,term,9831,24240
24241,term,9832,24241
24242,term,9833,24242
24243,term,9834,24243
24244,term,9835,24244
24245,term,9836,24245
24246,term,9845,24246
24247,term,9847,24247
24248,term,9848,24248
24249,term,9849,24249
24250,term,9857,24250
24251,term,9860,24251
24252,term,9861,24252
24253,term,9862,24253
24254,term,9864,24254
24255,term,9865,24255
24256,term,9870,24256
24257,term,9872,24257
24258,term,9875,24258
24259,term,9876,24259
24260,term,9878,24260
24261,term,9879,24261
24262,term,9880,24262
24263,term,9882,24263
24264,term,9883,24264
24265,term,9887,24265
24266,term,9888,24266
24267,term,9889,24267
24268,term,9890,24268
24269,term,9891,24269
24270,term,9900,24270
24271,term,9908,24271
24272,term,9917,24272
24273,term,9923,24273
24274,term,9926,24274
24275,term,9944,24275
24276,term,9946,24276
24277,term,9947,24277
24278,term,9948,24278
24279,term,9951,24279
24280,term,9952,24280
24281,term,9955,24281
24282,term,9957,24282
24283,term,9961,24283
24284,term,9969,24284
24285,term,9972,24285
24286,term,9973,24286
24287,term,9974,24287
24288,term,9976,24288
24289,term,9981,24289
24290,term,9982,24290
24291,term,9984,24291
24292,term,9988,24292
24293,term,9989,24293
24294,term,9990,24294
24295,term,9991,24295
24296,term,9993,24296
24297,term,9994,24297
24298,term,9998,24298
24299,term,10002,24299
24300,term,10003,24300
24301,term,10006,24301
24302,term,10008,24302
24303,term,10009,24303
24304,term,10010,24304
24305,term,10011,24305
24306,term,10013,24306
24307,term,10015,24307
24308,term,10017,24308
24309,term,10020,24309
24310,term,10021,24310
24311,term,10023,24311
24312,term,10029,24312
24313,term,10031,24313
24314,term,10035,24314
24315,term,10036,24315
24316,term,10037,24316
24317,term,10041,24317
24318,term,10046,24318
24319,term,10050,24319
24320,term,10051,24320
24321,term,10054,24321
24322,term,10055,24322
24323,term,10056,24323
24324,term,10058,24324
24325,term,10059,24325
24326,term,10060,24326
24327,term,10062,24327
24328,term,10063,24328
24329,term,10064,24329
24330,term,10065,24330
24331,term,10067,24331
24332,term,10068,24332
24333,term,10070,24333
24334,term,10072,24334
24335,term,10075,24335
24336,term,10076,24336
24337,term,10077,24337
24338,term,10078,24338
24339,term,10080,24339
24340,term,10081,24340
24341,term,10082,24341
24342,term,10085,24342
24343,term,10089,24343
24344,term,10090,24344
24345,term,10093,24345
24346,term,10095,24346
24347,term,10098,24347
24348,term,10099,24348
24349,term,10100,24349
24350,term,10105,24350
24351,term,10108,24351
24352,term,10111,24352
24353,term,10112,24353
24354,term,10115,24354
24355,term,10117,24355
24356,term,10143,24356
24357,term,10152,24357
24358,term,10155,24358
24359,term,10157,24359
24360,term,10160,24360
24361,term,10161,24361
24362,term,10162,24362
24363,term,10165,24363
24364,term,10170,24364
24365,term,10171,24365
24366,term,10178,24366
24367,term,10179,24367
24368,term,10181,24368
24369,term,10185,24369
24370,term,10191,24370
24371,term,10192,24371
24372,term,10193,24372
24373,term,10194,24373
24374,term,10196,24374
24375,term,10198,24375
24376,term,10199,24376
24377,term,10200,24377
24378,term,10201,24378
24379,term,10206,24379
24380,term,10207,24380
24381,term,10208,24381
24382,term,10209,24382
24383,term,10210,24383
24384,term,10211,24384
24385,term,10214,24385
24386,term,10217,24386
24387,term,10218,24387
24388,term,10219,24388
24389,term,10220,24389
24390,term,10222,24390
24391,term,10223,24391
24392,term,10224,24392
24393,term,10226,24393
24394,term,10227,24394
24395,term,10233,24395
24396,term,10234,24396
24397,term,10235,24397
24398,term,10237,24398
24399,term,10238,24399
24400,term,10243,24400
24401,term,10245,24401
24402,term,10246,24402
24403,term,10249,24403
24404,term,10251,24404
24405,term,10252,24405
24406,term,10253,24406
24407,term,10258,24407
24408,term,10260,24408
24409,term,10261,24409
24410,term,10264,24410
24411,term,10266,24411
24412,term,10267,24412
24413,term,10268,24413
24414,term,10269,24414
24415,term,10271,24415
24416,term,10273,24416
24417,term,10275,24417
24418,term,10276,24418
24419,term,10277,24419
24420,term,10278,24420
24421,term,10279,24421
24422,term,10280,24422
24423,term,10281,24423
24424,term,10282,24424
24425,term,10283,24425
24426,term,10285,24426
24427,term,10286,24427
24428,term,10287,24428
24429,term,10288,24429
24430,term,10292,24430
24431,term,10296,24431
24432,term,10298,24432
24433,term,10299,24433
24434,term,10302,24434
24435,term,10303,24435
24436,term,10307,24436
24437,term,10309,24437
24438,term,10310,24438
24439,term,10314,24439
24440,term,10315,24440
24441,term,10316,24441
24442,term,10317,24442
24443,term,10321,24443
24444,term,10323,24444
24445,term,10324,24445
24446,term,10326,24446
24447,term,10329,24447
24448,term,10332,24448
24449,term,10333,24449
24450,term,10334,24450
24451,term,10335,24451
24452,term,10338,24452
24453,term,10340,24453
24454,term,10342,24454
24455,term,10351,24455
24456,term,10352,24456
24457,term,10354,24457
24458,term,10355,24458
24459,term,10356,24459
24460,term,10357,24460
24461,term,10358,24461
24462,term,10361,24462
24463,term,10362,24463
24464,term,10363,24464
24465,term,10365,24465
24466,term,10366,24466
24467,term,10367,24467
24468,term,10370,24468
24469,term,10371,24469
24470,term,10372,24470
24471,term,10373,24471
24472,term,10377,24472
24473,term,10381,24473
24474,term,10384,24474
24475,term,10387,24475
24476,term,10388,24476
24477,term,10389,24477
24478,term,10393,24478
24479,term,10394,24479
24480,term,10397,24480
24481,term,10398,24481
24482,term,10400,24482
24483,term,10403,24483
24484,term,10404,24484
24485,term,10405,24485
24486,term,10406,24486
24487,term,10407,24487
24488,term,10411,24488
24489,term,10412,24489
24490,term,10417,24490
24491,term,10419,24491
24492,term,10421,24492
24493,term,10423,24493
24494,term,10425,24494
24495,term,10426,24495
24496,term,10430,24496
24497,term,10434,24497
24498,term,10435,24498
24499,term,10438,24499
24500,term,10442,24500
24501,term,10445,24501
24502,term,10446,24502
24503,term,10450,24503
24504,term,10451,24504
24505,term,10452,24505
24506,term,10454,24506
24507,term,10460,24507
24508,term,10461,24508
24509,term,10462,24509
24510,term,10463,24510
24511,term,10464,24511
24512,term,10466,24512
24513,term,10472,24513
24514,term,10473,24514
24515,term,10479,24515
24516,term,10482,24516
24517,term,10484,24517
24518,term,10488,24518
24519,term,10489,24519
24520,term,10490,24520
24521,term,10491,24521
24522,term,10493,24522
24523,term,10494,24523
24524,term,10495,24524
24525,term,10496,24525
24526,term,10502,24526
24527,term,10504,24527
24528,term,10508,24528
24529,term,10509,24529
24530,term,10514,24530
24531,term,10515,24531
24532,term,10518,24532
24533,term,10519,24533
24534,term,10522,24534
24535,term,10523,24535
24536,term,10525,24536
24537,term,10528,24537
24538,term,10529,24538
24539,term,10534,24539
24540,term,10535,24540
24541,term,10538,24541
24542,term,10539,24542
24543,term,10542,24543
24544,term,10543,24544
24545,term,10545,24545
24546,term,10546,24546
24547,term,10548,24547
24548,term,10549,24548
24549,term,10551,24549
24550,term,10552,24550
24551,term,10553,24551
24552,term,10554,24552
24553,term,10555,24553
24554,term,10558,24554
24555,term,10559,24555
24556,term,10560,24556
24557,term,10561,24557
24558,term,10562,24558
24559,term,10564,24559
24560,term,10567,24560
24561,term,10576,24561
24562,term,10577,24562
24563,term,10581,24563
24564,term,10582,24564
24565,term,10589,24565
24566,term,10590,24566
24567,term,10591,24567
24568,term,10592,24568
24569,term,10593,24569
24570,term,10595,24570
24571,term,10596,24571
24572,term,10597,24572
24573,term,10599,24573
24574,term,10600,24574
24575,term,10601,24575
24576,term,10602,24576
24577,term,10605,24577
24578,term,10607,24578
24579,term,10608,24579
24580,term,10612,24580
24581,term,10613,24581
24582,term,10617,24582
24583,term,10618,24583
24584,term,10619,24584
24585,term,10623,24585
24586,term,10624,24586
24587,term,10625,24587
24588,term,10626,24588
24589,term,10630,24589
24590,term,10635,24590
24591,term,10636,24591
24592,term,10638,24592
24593,term,10639,24593
24594,term,10641,24594
24595,term,10642,24595
24596,term,10643,24596
24597,term,10645,24597
24598,term,10646,24598
24599,term,10647,24599
24600,term,10648,24600
24601,term,10649,24601
24602,term,10652,24602
24603,term,10653,24603
24604,term,10656,24604
24605,term,10657,24605
24606,term,10658,24606
24607,term,10663,24607
24608,term,10665,24608
24609,term,10666,24609
24610,term,10667,24610
24611,term,10668,24611
24612,term,10669,24612
24613,term,10671,24613
24614,term,10674,24614
24615,term,10677,24615
24616,term,10678,24616
24617,term,10679,24617
24618,term,10681,24618
24619,term,10684,24619
24620,term,10688,24620
24621,term,10689,24621
24622,term,10691,24622
24623,term,10692,24623
24624,term,10693,24624
24625,term,10694,24625
24626,term,10695,24626
24627,term,10696,24627
24628,term,10697,24628
24629,term,10700,24629
24630,term,10703,24630
24631,term,10704,24631
24632,term,10705,24632
24633,term,10706,24633
24634,term,10708,24634
24635,term,10711,24635
24636,term,10712,24636
24637,term,10713,24637
24638,term,10714,24638
24639,term,10715,24639
24640,term,10716,24640
24641,term,10717,24641
24642,term,10718,24642
24643,term,10720,24643
24644,term,10721,24644
24645,term,10722,24645
24646,term,10723,24646
24647,term,10724,24647
24648,term,10725,24648
24649,term,10726,24649
24650,term,10728,24650
24651,term,10729,24651
24652,term,10730,24652
24653,term,10731,24653
24654,term,10732,24654
24655,term,10733,24655
24656,term,10737,24656
24657,term,10738,24657
24658,term,10739,24658
24659,term,10740,24659
24660,term,10741,24660
24661,term,10742,24661
24662,term,10743,24662
24663,term,10744,24663
24664,term,10746,24664
24665,term,10747,24665
24666,term,10748,24666
24667,term,10749,24667
24668,term,10750,24668
24669,term,10751,24669
24670,term,10752,24670
24671,term,10753,24671
24672,term,10755,24672
24673,term,10757,24673
24674,term,10758,24674
24675,term,10759,24675
24676,term,10760,24676
24677,term,10762,24677
24678,term,10763,24678
24679,term,10764,24679
24680,term,10765,24680
24681,term,10766,24681
24682,term,10770,24682
24683,term,10771,24683
24684,term,10772,24684
24685,term,10773,24685
24686,term,10775,24686
24687,term,10776,24687
24688,term,10777,24688
24689,term,10778,24689
24690,term,10779,24690
24691,term,10780,24691
24692,term,10783,24692
24693,term,10786,24693
24694,term,10787,24694
24695,term,10788,24695
24696,term,10790,24696
24697,term,10794,24697
24698,term,10795,24698
24699,term,10796,24699
